Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[age],Unit[time unit],Term Source REF,Term Accession Number,Characteristics[sex],Characteristics[individual],Characteristics[developmental stage],Characteristics[organism part],Characteristics[cell line],Characteristics[cell type],Characteristics[growth condition],Characteristics[immunophenotype],Material Type,Protocol REF,Protocol REF.1,Protocol REF.2,Protocol REF.3,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[spike in],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.4,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[READ_TYPE],Comment[READ_INDEX],Factor Value[age],Unit[time unit].1,Term Source REF.1,Term Accession Number.1,Factor Value[organism part],Factor Value[time],Unit[time unit].2,Term Source REF.2,Term Accession Number.2,Factor Value[immunophenotype]
FCAImmP7803041,ERS11951353,SAMEA14357694,Homo sapiens,14,week,EFO,UO_0000034,female,F51,late embryonic stage,spleen,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803041,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803041,sequencing assay,ERX9246100,FCAImmP7803041_S1_L001_R2_001.fastq.gz,FCAImmP7803041_S1_L001_R2_001.fastq.gz,ERR9696986,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696986/FCAImmP7803041_S1_L001_R2_001.fastq.gz,single,read2,14,week,EFO,UO_0000034,spleen,  ,  ,  ,  ,CD45-
FCAImmP7803042,ERS11951354,SAMEA14357695,Homo sapiens,14,week,EFO,UO_0000034,female,F51,late embryonic stage,skin,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803042,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803042,sequencing assay,ERX9246101,FCAImmP7803042_S1_L001_I1_001.fastq.gz,FCAImmP7803042_S1_L001_I1_001.fastq.gz,ERR9696987,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696987/FCAImmP7803042_S1_L001_I1_001.fastq.gz,sample_barcode,index1,14,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45-
FCAImmP7803042,ERS11951354,SAMEA14357695,Homo sapiens,14,week,EFO,UO_0000034,female,F51,late embryonic stage,skin,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803042,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803042,sequencing assay,ERX9246101,FCAImmP7803042_S1_L001_R1_001.fastq.gz,FCAImmP7803042_S1_L001_R1_001.fastq.gz,ERR9696987,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696987/FCAImmP7803042_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,14,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45-
FCAImmP7803042,ERS11951354,SAMEA14357695,Homo sapiens,14,week,EFO,UO_0000034,female,F51,late embryonic stage,skin,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803042,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803042,sequencing assay,ERX9246101,FCAImmP7803042_S1_L001_R2_001.fastq.gz,FCAImmP7803042_S1_L001_R2_001.fastq.gz,ERR9696987,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696987/FCAImmP7803042_S1_L001_R2_001.fastq.gz,single,read2,14,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45-
FCAImmP7803043,ERS11951355,SAMEA14357696,Homo sapiens,14,week,EFO,UO_0000034,female,F51,late embryonic stage,skin,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803043,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803043,sequencing assay,ERX9246102,FCAImmP7803043_S1_L001_I1_001.fastq.gz,FCAImmP7803043_S1_L001_I1_001.fastq.gz,ERR9696988,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696988/FCAImmP7803043_S1_L001_I1_001.fastq.gz,sample_barcode,index1,14,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45-
FCAImmP7803043,ERS11951355,SAMEA14357696,Homo sapiens,14,week,EFO,UO_0000034,female,F51,late embryonic stage,skin,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803043,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803043,sequencing assay,ERX9246102,FCAImmP7803043_S1_L001_R1_001.fastq.gz,FCAImmP7803043_S1_L001_R1_001.fastq.gz,ERR9696988,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696988/FCAImmP7803043_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,14,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45-
FCAImmP7803043,ERS11951355,SAMEA14357696,Homo sapiens,14,week,EFO,UO_0000034,female,F51,late embryonic stage,skin,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7803043,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7803043,sequencing assay,ERX9246102,FCAImmP7803043_S1_L001_R2_001.fastq.gz,FCAImmP7803043_S1_L001_R2_001.fastq.gz,ERR9696988,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696988/FCAImmP7803043_S1_L001_R2_001.fastq.gz,single,read2,14,week,EFO,UO_0000034,skin,  ,  ,  ,  ,CD45-
FCAImmP7851896,ERS11951356,SAMEA14357697,Homo sapiens,12,week,EFO,UO_0000034,female,F67,late embryonic stage,thymus,  ,  ,  ,CD137+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7851896,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7851896,sequencing assay,ERX9246103,FCAImmP7851896_S1_L001_I1_001.fastq.gz,FCAImmP7851896_S1_L001_I1_001.fastq.gz,ERR9696989,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696989/FCAImmP7851896_S1_L001_I1_001.fastq.gz,sample_barcode,index1,12,week,EFO,UO_0000034,thymus,  ,  ,  ,  ,CD137+
FCAImmP7851896,ERS11951356,SAMEA14357697,Homo sapiens,12,week,EFO,UO_0000034,female,F67,late embryonic stage,thymus,  ,  ,  ,CD137+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7851896,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7851896,sequencing assay,ERX9246103,FCAImmP7851896_S1_L001_R1_001.fastq.gz,FCAImmP7851896_S1_L001_R1_001.fastq.gz,ERR9696989,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696989/FCAImmP7851896_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,12,week,EFO,UO_0000034,thymus,  ,  ,  ,  ,CD137+
FCAImmP7851896,ERS11951356,SAMEA14357697,Homo sapiens,12,week,EFO,UO_0000034,female,F67,late embryonic stage,thymus,  ,  ,  ,CD137+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7851896,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7851896,sequencing assay,ERX9246103,FCAImmP7851896_S1_L001_R2_001.fastq.gz,FCAImmP7851896_S1_L001_R2_001.fastq.gz,ERR9696989,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696989/FCAImmP7851896_S1_L001_R2_001.fastq.gz,single,read2,12,week,EFO,UO_0000034,thymus,  ,  ,  ,  ,CD137+
FCAImmP7851897,ERS11951357,SAMEA14357698,Homo sapiens,12,week,EFO,UO_0000034,female,F67,late embryonic stage,thymus,  ,  ,  ,MAIT,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7851897,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7851897,sequencing assay,ERX9246104,FCAImmP7851897_S1_L001_I1_001.fastq.gz,FCAImmP7851897_S1_L001_I1_001.fastq.gz,ERR9696990,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696990/FCAImmP7851897_S1_L001_I1_001.fastq.gz,sample_barcode,index1,12,week,EFO,UO_0000034,thymus,  ,  ,  ,  ,MAIT
FCAImmP7851897,ERS11951357,SAMEA14357698,Homo sapiens,12,week,EFO,UO_0000034,female,F67,late embryonic stage,thymus,  ,  ,  ,MAIT,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7851897,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7851897,sequencing assay,ERX9246104,FCAImmP7851897_S1_L001_R1_001.fastq.gz,FCAImmP7851897_S1_L001_R1_001.fastq.gz,ERR9696990,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696990/FCAImmP7851897_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,12,week,EFO,UO_0000034,thymus,  ,  ,  ,  ,MAIT
FCAImmP7851897,ERS11951357,SAMEA14357698,Homo sapiens,12,week,EFO,UO_0000034,female,F67,late embryonic stage,thymus,  ,  ,  ,MAIT,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7851897,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7851897,sequencing assay,ERX9246104,FCAImmP7851897_S1_L001_R2_001.fastq.gz,FCAImmP7851897_S1_L001_R2_001.fastq.gz,ERR9696990,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696990/FCAImmP7851897_S1_L001_R2_001.fastq.gz,single,read2,12,week,EFO,UO_0000034,thymus,  ,  ,  ,  ,MAIT
FCAImmP7862084,ERS11951358,SAMEA14357699,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,liver,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862084,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862084,sequencing assay,ERX9246105,FCAImmP7862084_S1_L001_I1_001.fastq.gz,FCAImmP7862084_S1_L001_I1_001.fastq.gz,ERR9696991,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696991/FCAImmP7862084_S1_L001_I1_001.fastq.gz,sample_barcode,index1,7,week,EFO,UO_0000034,liver,  ,  ,  ,  ,CD45+
FCAImmP7862084,ERS11951358,SAMEA14357699,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,liver,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862084,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862084,sequencing assay,ERX9246105,FCAImmP7862084_S1_L001_R1_001.fastq.gz,FCAImmP7862084_S1_L001_R1_001.fastq.gz,ERR9696991,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696991/FCAImmP7862084_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,7,week,EFO,UO_0000034,liver,  ,  ,  ,  ,CD45+
FCAImmP7862084,ERS11951358,SAMEA14357699,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,liver,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862084,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862084,sequencing assay,ERX9246105,FCAImmP7862084_S1_L001_R2_001.fastq.gz,FCAImmP7862084_S1_L001_R2_001.fastq.gz,ERR9696991,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696991/FCAImmP7862084_S1_L001_R2_001.fastq.gz,single,read2,7,week,EFO,UO_0000034,liver,  ,  ,  ,  ,CD45+
FCAImmP7862085,ERS11951359,SAMEA14357700,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,liver,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862085,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862085,sequencing assay,ERX9246106,FCAImmP7862085_S1_L001_I1_001.fastq.gz,FCAImmP7862085_S1_L001_I1_001.fastq.gz,ERR9696992,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696992/FCAImmP7862085_S1_L001_I1_001.fastq.gz,sample_barcode,index1,7,week,EFO,UO_0000034,liver,  ,  ,  ,  ,CD45+
FCAImmP7862085,ERS11951359,SAMEA14357700,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,liver,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862085,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862085,sequencing assay,ERX9246106,FCAImmP7862085_S1_L001_R1_001.fastq.gz,FCAImmP7862085_S1_L001_R1_001.fastq.gz,ERR9696992,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696992/FCAImmP7862085_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,7,week,EFO,UO_0000034,liver,  ,  ,  ,  ,CD45+
FCAImmP7862085,ERS11951359,SAMEA14357700,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,liver,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862085,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862085,sequencing assay,ERX9246106,FCAImmP7862085_S1_L001_R2_001.fastq.gz,FCAImmP7862085_S1_L001_R2_001.fastq.gz,ERR9696992,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696992/FCAImmP7862085_S1_L001_R2_001.fastq.gz,single,read2,7,week,EFO,UO_0000034,liver,  ,  ,  ,  ,CD45+
FCAImmP7862086,ERS11951360,SAMEA14357701,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,liver,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862086,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862086,sequencing assay,ERX9246107,FCAImmP7862086_S1_L001_I1_001.fastq.gz,FCAImmP7862086_S1_L001_I1_001.fastq.gz,ERR9696993,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696993/FCAImmP7862086_S1_L001_I1_001.fastq.gz,sample_barcode,index1,7,week,EFO,UO_0000034,liver,  ,  ,  ,  ,CD45-
FCAImmP7862086,ERS11951360,SAMEA14357701,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,liver,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862086,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862086,sequencing assay,ERX9246107,FCAImmP7862086_S1_L001_R1_001.fastq.gz,FCAImmP7862086_S1_L001_R1_001.fastq.gz,ERR9696993,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696993/FCAImmP7862086_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,7,week,EFO,UO_0000034,liver,  ,  ,  ,  ,CD45-
FCAImmP7862086,ERS11951360,SAMEA14357701,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,liver,  ,  ,  ,CD45-,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862086,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862086,sequencing assay,ERX9246107,FCAImmP7862086_S1_L001_R2_001.fastq.gz,FCAImmP7862086_S1_L001_R2_001.fastq.gz,ERR9696993,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696993/FCAImmP7862086_S1_L001_R2_001.fastq.gz,single,read2,7,week,EFO,UO_0000034,liver,  ,  ,  ,  ,CD45-
FCAImmP7862087,ERS11951361,SAMEA14357702,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,liver,  ,  ,  ,unsorted,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862087,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862087,sequencing assay,ERX9246108,FCAImmP7862087_S1_L001_I1_001.fastq.gz,FCAImmP7862087_S1_L001_I1_001.fastq.gz,ERR9696994,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696994/FCAImmP7862087_S1_L001_I1_001.fastq.gz,sample_barcode,index1,7,week,EFO,UO_0000034,liver,  ,  ,  ,  ,unsorted
FCAImmP7862087,ERS11951361,SAMEA14357702,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,liver,  ,  ,  ,unsorted,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862087,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862087,sequencing assay,ERX9246108,FCAImmP7862087_S1_L001_R1_001.fastq.gz,FCAImmP7862087_S1_L001_R1_001.fastq.gz,ERR9696994,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696994/FCAImmP7862087_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,7,week,EFO,UO_0000034,liver,  ,  ,  ,  ,unsorted
FCAImmP7862087,ERS11951361,SAMEA14357702,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,liver,  ,  ,  ,unsorted,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862087,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862087,sequencing assay,ERX9246108,FCAImmP7862087_S1_L001_R2_001.fastq.gz,FCAImmP7862087_S1_L001_R2_001.fastq.gz,ERR9696994,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696994/FCAImmP7862087_S1_L001_R2_001.fastq.gz,single,read2,7,week,EFO,UO_0000034,liver,  ,  ,  ,  ,unsorted
FCAImmP7862088,ERS11951362,SAMEA14357703,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,yolk sac,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862088,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862088,sequencing assay,ERX9246109,FCAImmP7862088_S1_L001_I1_001.fastq.gz,FCAImmP7862088_S1_L001_I1_001.fastq.gz,ERR9696995,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696995/FCAImmP7862088_S1_L001_I1_001.fastq.gz,sample_barcode,index1,7,week,EFO,UO_0000034,yolk sac,  ,  ,  ,  ,CD45+
FCAImmP7862088,ERS11951362,SAMEA14357703,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,yolk sac,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862088,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862088,sequencing assay,ERX9246109,FCAImmP7862088_S1_L001_R1_001.fastq.gz,FCAImmP7862088_S1_L001_R1_001.fastq.gz,ERR9696995,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696995/FCAImmP7862088_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,7,week,EFO,UO_0000034,yolk sac,  ,  ,  ,  ,CD45+
FCAImmP7862088,ERS11951362,SAMEA14357703,Homo sapiens,7,week,EFO,UO_0000034,male,F61,late embryonic stage,yolk sac,  ,  ,  ,CD45+,cell,P-MTAB-118566,  ,P-MTAB-118567,P-MTAB-118568,FCAImmP7862088,PAIRED,unspecified,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,read2,0,98,0,read1,14,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0,index1,8,10x,none,16,read1,10,P-MTAB-118569,Wellcome Sanger Institute sequencing facility,FCAImmP7862088,sequencing assay,ERX9246109,FCAImmP7862088_S1_L001_R2_001.fastq.gz,FCAImmP7862088_S1_L001_R2_001.fastq.gz,ERR9696995,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR969/ERR9696995/FCAImmP7862088_S1_L001_R2_001.fastq.gz,single,read2,7,week,EFO,UO_0000034,yolk sac,  ,  ,  ,  ,CD45+
